CD_PROCEDIMENTO,DS_PROCEDIMENTO,CD_GRUPO,GRUPO,Qtd_Atendimentos,Competencia,Ano,Mes
0501080031,DOSAGEM DE CICLOSPORINA (EM PACIENTE TRANSPLANTADO),05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0501080040,DOSAGEM DE SIROLIMO (EM PACIENTE TRANSPLANTADO),05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0501080058,DOSAGEM DE TACROLIMO (EM PACIENTE TRANSPLANTADO),05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0501080066,EXAMES DE RADIOLOGIA EM PACIENTE TRANSPLANTADO,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0501080074,EXAMES MICROBIOLOGICOS EM PACIENTE TRANSPLANTADO,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0501080090,ULTRASSONOGRAFIA DE ORGAO TRANSPLANTADO,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0501080104,DOSAGEM DE EVEROLIMO (EM PACIENTE TRANSPLANTADO),05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0503010014,ACOES RELACIONADAS A DOACAO DE ORGAOS E TECIDOS PARA TRANSPLANTE,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0503010022,ACOES RELACIONADAS A DOACAO DE ORGAOS E TECIDOS REALIZADAS POR EQUIPE DE OUTRO ESTABELECIMENTO,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0503030058,RETIRADA DE GLOBO OCULAR UNI / BILATERAL (P/ TRANSPLANTE),05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0503040061,ENTREVISTA FAMILIAR PARA DOACAO DE TECIDOS DE DOADORES COM CORACAO PARADO,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0504010018,CONTAGEM DE CELULAS ENDOTELIAIS DA CORNEA,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0504010026,PROCESSAMENTO DE CORNEA / ESCLERA,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0504010034,SEPARACAO E AVALIACAO BIOMICROSCOPICA DA CORNEA,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0504050010,PROCESSAMENTO DE MEMBRANA AMNIOTICA,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0505010097,TRANSPLANTE DE CORNEA OU LAMELA,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0505010135,TRANSPLANTE DE CORNEA (EM CIRURGIAS COMBINADAS OU EM REOPERACOES),05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010015,ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE CORNEA,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010058,AVALIACAO DO POSSIVEL DOADOR FALECIDO DE ORGAOS OU TECIDOS PARA TRANSPLANTES,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010066,ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE MEDULA OSSEA - AUTOGENICO,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010074,ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE MEDULA OSSEA - ALOGENICO APARENTADO,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010082,ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE MEDULA OSSEA - ALOGENICO NAO APARENTADO,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010090,ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE PANCREAS,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010104,ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE RIM,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010112,ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE FIGADO,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010120,ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE PULMAO,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010139,ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE CORACAO,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010147,ACOMPANHAMENTO DE DOADOR VIVO POS-DOACAO DE RIM,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010155,ACOMPANHAMENTO DE DOADOR VIVO POS-DOACAO DE FIGADO,05,"Transplantes de órgãos, tecidos e células",1,2026-04-01,2026,4
0506010171,ACOMPANHAMENTO DE PACIENTES NO PRE TRANSPLANTE DE PANCREAS,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010180,ACOMPANHAMENTO DE PACIENTES NO PRE TRANSPLANTE DE RIM,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010198,ACOMPANHAMENTO DE PACIENTES NO PRE TRANSPLANTE DE FIGADO,05,"Transplantes de órgãos, tecidos e células",0,2026-04-01,2026,4
0506010210,ACOMPANHAMENTO DE PACIENTES NO PRE TRANSPLANTE DE CORACAO,05,"Transplantes de órgãos, tecidos e células",6,2026-04-01,2026,4
0604010010,MESALAZINA 400 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604010028,MESALAZINA 500 MG (POR COMPRIMIDO),06,Medicamentos,120,2026-04-01,2026,4
0604010036,MESALAZINA 800 MG - POR COMPRIMIDOÇ¨,06,Medicamentos,0,2026-04-01,2026,4
0604010044,MESALAZINA 250 MG (POR SUPOSITORIO),06,Medicamentos,0,2026-04-01,2026,4
0604010052,MESALAZINA 500 MG (POR SUPOSITORIO),06,Medicamentos,0,2026-04-01,2026,4
0604010060,MESALAZINA 1000 MG (POR SUPOSITORIO),06,Medicamentos,0,2026-04-01,2026,4
0604010079,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,06,Medicamentos,0,2026-04-01,2026,4
0604010095,SULFASSALAZINA 500 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604010109,MESALAZINA 2 G GRANULOS DE LIBERACAO PROLONGADA (POR SACHE),06,Medicamentos,0,2026-04-01,2026,4
0604020015,DEFERASIROX 125 MG (POR COMPRIMIDO)Ç¨,06,Medicamentos,0,2026-04-01,2026,4
0604020023,DEFERASIROX 250 MG (POR COMPRIMIDO)Ç¨,06,Medicamentos,0,2026-04-01,2026,4
0604020031,DEFERASIROX 500 MG (POR COMPRIMIDO)Ç¨,06,Medicamentos,0,2026-04-01,2026,4
0604020040,DEFERIPRONA 500 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604020058,DESFERROXAMINA 500 MG INJETAVEL (POR FRASCO-AMPOLA),06,Medicamentos,0,2026-04-01,2026,4
0604020066,DEFERIPRONAÇ¨1000 MG LIBERACAO MODIFICADA (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604030037,"CABERGOLINA 0,5 MG (POR COMPRIMIDO)",06,Medicamentos,0,2026-04-01,2026,4
0604030045,"PRAMIPEXOL 0,125 MG (POR COMPRIMIDO)",06,Medicamentos,0,2026-04-01,2026,4
0604030053,"PRAMIPEXOL 0,25 MG (POR COMPRIMIDO)",06,Medicamentos,60,2026-04-01,2026,4
0604030061,PRAMIPEXOL 1 MG (POR COMPRIMIDO),06,Medicamentos,210,2026-04-01,2026,4
0604040024,FORMOTEROL 12 MCG (POR CAPSULA INALANTE),06,Medicamentos,0,2026-04-01,2026,4
0604040040,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG Ç¨(POR CAPSULA INALANTE),06,Medicamentos,60,2026-04-01,2026,4
0604040059,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG PO INALANTE (POR FRASCO DE 60 DOSES),06,Medicamentos,6,2026-04-01,2026,4
0604040067,FORMOTEROL 6 MCG + BUDESONIDA 200 MCG PO INALANTE (POR FRASCO DE 60 DOSES),06,Medicamentos,0,2026-04-01,2026,4
0604040075,FORMOTEROL 6MCG + BUDESONIDA 200 MCG (POR CAPSULA INALANTE),06,Medicamentos,120,2026-04-01,2026,4
0604050011,CODEINA 3 MG/ML SOLUCAO ORAL (POR FRASCO DE 120 ML),06,Medicamentos,0,2026-04-01,2026,4
0604050038,CODEINA 30 MG (POR COMPRIMIDO),06,Medicamentos,120,2026-04-01,2026,4
0604050046,CODEINA 60 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604050054,MORFINA 10 MG/ML (POR AMPOLA DE 1 ML),06,Medicamentos,0,2026-04-01,2026,4
0604050062,MORFINA 10 MG/ML SOLUCAO ORAL (POR FRASCO DE 60 ML),06,Medicamentos,0,2026-04-01,2026,4
0604050070,MORFINA 10 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604050089,MORFINA 30 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604050097,MORFINA DE LIBERACAO CONTROLADA 30 MG (POR CAPSULA),06,Medicamentos,0,2026-04-01,2026,4
0604050100,MORFINA Ç¨DE LIBERACAO CONTROLADA 60 MG (POR CAPSULA),06,Medicamentos,0,2026-04-01,2026,4
0604050119,MORFINA Ç¨DE LIBERACAO CONTROLADA 100 MG (POR CAPSULA),06,Medicamentos,0,2026-04-01,2026,4
0604060017,COMPLEMENTO ALIMENTAR P/ PACIENTE FENILCETONURICO MENOR DE 1 ANO - FORMULA DE AMINOACIDOS ISENTA DE,06,Medicamentos,0,2026-04-01,2026,4
0604060025,COMPLEMENTO ALIMENTAR P/ PACIENTE FENILCETONURICO MAIOR DE 1 ANO - FORMULA DE AMINOACIDOS ISENTA DE,06,Medicamentos,0,2026-04-01,2026,4
0604070012,TRIEXIFENIDIL 5 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604080018,CLOROQUINA 150 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604080026,HIDROXICLOROQUINA 400 MG (POR COMPRIMIDO),06,Medicamentos,90,2026-04-01,2026,4
0604090013,CICLOFOSFAMIDA 50 MG (POR DRAGEA)Ç¨,06,Medicamentos,0,2026-04-01,2026,4
0604100019,"DESMOPRESSINA 0,1 MG/ML APLICACAO NASAL (POR FRASCO DE 2,5 ML",06,Medicamentos,0,2026-04-01,2026,4
0604100027,"DESMOPRESSINA 0,1 MG (POR COMPRIMIDO)",06,Medicamentos,0,2026-04-01,2026,4
0604110014,"GOSSERRELINA 3,60 MG INJETAVEL (POR SERINGA PREENCHIDA)",06,Medicamentos,0,2026-04-01,2026,4
0604110022,"GOSSERRELINA 10,80 MG INJETAVEL (POR SERINGA PREENCHIDA)",06,Medicamentos,0,2026-04-01,2026,4
0604110030,"LEUPRORRELINA 3,75 MG INJETAVEL (POR FRASCO-AMPOLA)",06,Medicamentos,0,2026-04-01,2026,4
0604110057,"TRIPTORRELINA 3,75 MG INJETAVEL (POR FRASCO-AMPOLA)",06,Medicamentos,0,2026-04-01,2026,4
0604110065,"TRIPTORRELINA 11,25 MG INJETAVEL (POR FRASCO-AMPOLA)",06,Medicamentos,1,2026-04-01,2026,4
0604110073,"TRIPTORRELINA 22,5 MG INJETAVEL (POR FRASCO-AMPOLA)",06,Medicamentos,0,2026-04-01,2026,4
0604110081,LEUPRORRELINA 45 MG INJETAVEL (SERINGA PREENCHIDA),06,Medicamentos,0,2026-04-01,2026,4
0604120010,CIPROTERONA 50 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604130015,CLORIDRATO DE DONEPEZILA 5 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604130023,CLORIDRATO DE DONEPEZILA 10 MG (POR COMPRIMIDO),06,Medicamentos,121,2026-04-01,2026,4
0604130031,GALANTAMINA 8 MG (POR CAPSULA DE LIBERACAO PROLONGADA),06,Medicamentos,0,2026-04-01,2026,4
0604130040,GALANTAMINA 16 MG (POR CAPSULA DE LIBERACAO PROLONGADA),06,Medicamentos,0,2026-04-01,2026,4
0604130058,GALANTAMINA 24 MG (POR CAPSULA DE LIBERACAO PROLONGADA),06,Medicamentos,30,2026-04-01,2026,4
0604130066,"RIVASTIGMINA 1,5 MG (POR CAPSULA)",06,Medicamentos,0,2026-04-01,2026,4
0604130074,"RIVASTIGMINA 2,0 MG/ML SOLUCAO ORAL (POR FRASCO DE 120 ML)",06,Medicamentos,0,2026-04-01,2026,4
0604130082,RIVASTIGMINA 3 MG (POR CAPSULA),06,Medicamentos,0,2026-04-01,2026,4
0604130090,"RIVASTIGMINA 4,5 MG (POR CAPSULA)",06,Medicamentos,0,2026-04-01,2026,4
0604130104,RIVASTIGMINA 6 MG (POR CAPSULA),06,Medicamentos,0,2026-04-01,2026,4
0604130112,PIRIDOSTIGMINA 60 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604130120,RIVASTIGMINA 9 MG ADESIVO TRANSDERMICO,06,Medicamentos,0,2026-04-01,2026,4
0604130139,RIVASTIGMINA 18 MG ADESIVO TRANSDERMICO,06,Medicamentos,0,2026-04-01,2026,4
0604140029,DANAZOL 100 MG (POR CAPSULA),06,Medicamentos,0,2026-04-01,2026,4
0604150016,PRIMIDONA 100 MG (POR COMPRIMIDO),06,Medicamentos,60,2026-04-01,2026,4
0604150024,PRIMIDONA 250 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604160020,PAMIDRONATO 60 MG INJETAVEL (POR FRASCO-AMPOLA),06,Medicamentos,0,2026-04-01,2026,4
0604160054,RISEDRONATO 35 MG (POR COMPRIMIDO),06,Medicamentos,4,2026-04-01,2026,4
0604160062,"ACIDO ZOLEDRONICO 0,05 MG/ML(EMBALAGEM 100 ML)",06,Medicamentos,0,2026-04-01,2026,4
0604180012,CLOBAZAM 10 MG (POR COMPRIMIDO),06,Medicamentos,30,2026-04-01,2026,4
0604180020,CLOBAZAM 20 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604190018,VIGABATRINA 500 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604200013,AMANTADINA 100 MG (POR COMPRIMIDO),06,Medicamentos,60,2026-04-01,2026,4
0604210019,ZIPRASIDONA 40 MG (POR CAPSULA),06,Medicamentos,0,2026-04-01,2026,4
0604210027,ZIPRASIDONA 80 MG (POR CAPSULA),06,Medicamentos,0,2026-04-01,2026,4
0604220014,ETOSSUXIMIDA 50 MG/ML (FRASCO DE 120 ML),06,Medicamentos,0,2026-04-01,2026,4
0604230010,OLANZAPINA 5 MG (POR COMPRIMIDO),06,Medicamentos,150,2026-04-01,2026,4
0604230028,OLANZAPINA 10 MG (POR COMPRIMIDO),06,Medicamentos,180,2026-04-01,2026,4
0604230036,QUETIAPINA 25 MG (POR COMPRIMIDO),06,Medicamentos,420,2026-04-01,2026,4
0604230044,QUETIAPINA 100 MG (POR COMPRIMIDO),06,Medicamentos,241,2026-04-01,2026,4
0604230052,QUETIAPINA 200 MG (POR COMPRIMIDO),06,Medicamentos,196,2026-04-01,2026,4
0604230060,QUETIAPINA 300 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604230079,CLOZAPINA 25 MG (POR COMPRIMIDO),06,Medicamentos,90,2026-04-01,2026,4
0604230087,CLOZAPINA 100 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604240023,ALFATALIGLICERASE 200 U INJETAVEL (POR FRASCO AMPOLA),06,Medicamentos,0,2026-04-01,2026,4
0604240031,IMIGLUCERASE 400 U INJETAVEL (POR FRASCO-AMPOLA),06,Medicamentos,0,2026-04-01,2026,4
0604240058,ALFAVELAGLICERASE 400 U INJETAVEL (POR FRASCO AMPOLA),06,Medicamentos,0,2026-04-01,2026,4
0604240066,"LARONIDASE 0,58 MG/ML SOLUCAO INJETAVEL (FRASCO DE 5 ML)",06,Medicamentos,0,2026-04-01,2026,4
0604240074,IDURSULFASE ALFA 2 MG/ML SOLUCAO INJETAVEL (FRASCO DE 3 ML),06,Medicamentos,0,2026-04-01,2026,4
0604240082,GALSULFASE 1 MG/ML SOLUCAO INJETAVEL (POR FRASCO AMPOLA DE 5 ML),06,Medicamentos,0,2026-04-01,2026,4
0604240090,ALFAELOSULFASE 1 MG/ML SOLUCAO INJETAVEL (POR FRASCO AMPOLA DE 5 ML),06,Medicamentos,0,2026-04-01,2026,4
0604240104,ALFA-ALGLICOSIDASE 50 MG PO LIOFILIZADO PARA SOLUCAO INJETAVEL,06,Medicamentos,0,2026-04-01,2026,4
0604240112,ALFAVESTRONIDASE 10 MG SOLUCAO INJETAVEL (FRASCOCOM 5ML),06,Medicamentos,0,2026-04-01,2026,4
0604240120,"ALFAGALSIDASE 1MG/ML (FRASCO AMPOLA DE 3,5 ML)",06,Medicamentos,0,2026-04-01,2026,4
0604250010,FILGRASTIM 300 MCG INJETAVEL (POR FRASCO AMPOLA OU SERINGA PREENCHIDA),06,Medicamentos,0,2026-04-01,2026,4
0604250037,ELTROMBOPAGUE OLAMINA 25 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604250045,ELTROMBOPAGUE OLAMINA 50 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604260016,SACARATO DE HIDROXIDO FERRICO 100 MG INJETAVEL (POR FRASCO DE 5 ML),06,Medicamentos,14,2026-04-01,2026,4
0604270011,BEZAFIBRATO 200 MG (POR DRAGEA OU COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604270020,BEZAFIBRATO 400 MG (POR COMPRIMIDO DE DESINTEGRACAO LENTA),06,Medicamentos,0,2026-04-01,2026,4
0604270038,CIPROFIBRATO 100 MG (POR COMPRIMIDO),06,Medicamentos,105,2026-04-01,2026,4
0604270054,FENOFIBRATO 200 MG (POR CAPSULA),06,Medicamentos,0,2026-04-01,2026,4
0604270062,FENOFIBRATO 250 MG (POR CAPSULA DE LIBERACAO RETARDADA),06,Medicamentos,0,2026-04-01,2026,4
0604270070,GENFIBROZILA 600 MG (COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604270089,GENFIBROZILA 900 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604280068,BUDESONIDA 200 MCG (POR CAPSULA INALANTE),06,Medicamentos,180,2026-04-01,2026,4
0604280076,BUDESONIDA 400 MCG (POR CAPSULA INALANTE),06,Medicamentos,180,2026-04-01,2026,4
0604280106,METILPREDNISOLONA 500 MG INJETAVEL (POR AMPOLA),06,Medicamentos,0,2026-04-01,2026,4
0604290012,OCTREOTIDA Ç¨LAR 10 MG INJETAVEL (POR FRASCO-AMPOLA),06,Medicamentos,0,2026-04-01,2026,4
0604290020,OCTREOTIDA LAR 20 MG INJETAVEL (POR FRASCO-AMPOLA),06,Medicamentos,0,2026-04-01,2026,4
0604290039,OCTREOTIDA Ç¨LAR 30 MG INJETAVEL (POR FRASCO-AMPOLA),06,Medicamentos,0,2026-04-01,2026,4
0604290063,LANREOTIDA 60 MG INJETAVEL (POR SERINGA PREENCHIDA),06,Medicamentos,0,2026-04-01,2026,4
0604290071,LANREOTIDA 90 MG INJETAVEL (POR SERINGA PREENCHIDA),06,Medicamentos,0,2026-04-01,2026,4
0604290080,LANREOTIDA 120 MG INJETAVEL (POR SERINGA PREENCHIDA),06,Medicamentos,0,2026-04-01,2026,4
0604310056,"IMUNOGLOBULINA HUMANA 5,0 G INJETAVEL (POR FRASCO)",06,Medicamentos,0,2026-04-01,2026,4
0604320019,"EVEROLIMO 0,5 MG (POR COMPRIMIDO)Ç¨",06,Medicamentos,0,2026-04-01,2026,4
0604320027,"EVEROLIMO 0,75 MG (POR COMPRIMIDO)Ç¨",06,Medicamentos,0,2026-04-01,2026,4
0604320035,EVEROLIMO 1 MG (POR COMPRIMIDO)Ç¨,06,Medicamentos,0,2026-04-01,2026,4
0604320043,LEFLUNOMIDA 20 MG (POR COMPRIMIDO),06,Medicamentos,30,2026-04-01,2026,4
0604320051,MICOFENOLATO DE MOFETILA 500 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604320060,MICOFENOLATO DE SODIO 180 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604320078,MICOFENOLATO DE SODIO 360 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604320086,SIROLIMO 1 MG (POR DRAGEA),06,Medicamentos,30,2026-04-01,2026,4
0604320094,SIROLIMO 2 MG (POR DRAGEA),06,Medicamentos,30,2026-04-01,2026,4
0604320116,NATALIZUMABE 300MG (POR FRASCO-AMPOLA),06,Medicamentos,0,2026-04-01,2026,4
0604320132,"FINGOLIMODE 0,5 MG (POR CAPSULA)",06,Medicamentos,0,2026-04-01,2026,4
0604320159,TOFACITINIBE 5 MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604320167,VEDOLIZUMABE 300 MG PO LIOFILIZADO PARA SOLUCAO INJETAVEL,06,Medicamentos,0,2026-04-01,2026,4
0604320175,BARICITINIBE 2MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604320183,BARICITINIBE 4MG (POR COMPRIMIDO),06,Medicamentos,0,2026-04-01,2026,4
0604320191,UPADACITINIBE 15 MG (POR COMPRIMIDO REVESTIDO DE LIBERACAO PROLONGADA),06,Medicamentos,0,2026-04-01,2026,4
0604320205,"ALENTUZUMABE 10 MG/ML SOLUCAO INJETAVEL (FRASCO-AMPOLA CONTENDO 1,2 ML)",06,Medicamentos,0,2026-04-01,2026,4
